Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Industry,Business Description,Company Website,Started in,Male Presenters,Female Presenters,Pitchers Average Age,Pitchers City,Yearly Revenue,Monthly Sales,Gross Margin,Net Margin,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped,Part of Match off,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
1,Moonshine,22,71,20-Dec-21,04-Feb-22,18-Jan-22,Turning Ideas Into Businesses,Food and Beverage,Meads,https://www.moonshinemeadery.com/,2018,2,,Middle,Mumbai,372,,70,,,,,,,,80,0.5,16000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1,1,1,1,,,1
1,Falhari,22,72,20-Dec-21,04-Feb-22,18-Jan-22,Turning Ideas Into Businesses,Food and Beverage,Fresh Fruits salads,https://falhari.com/,2015,3,,Middle,Gurgaon,,1,25,,,,,,,,50,2,2500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1,1,1,1,,,1
1,NamhyaFoods,23,73,20-Dec-21,04-Feb-22,19-Jan-22,Investing In Innovation,Food and Beverage,Ayurvedic Enriched Food,https://namhyafoods.com/,2019,,1,Young,Jammu,,16,,34,,,70,,,,100,5,2000,1,1,50,10,50,,500,1,,,,,,,,,,,,,50,10,50,,,,,,,,,,,,,,Ashneer Grover,,1,1,1,1,,,1
1,UrbanMonkey,23,74,20-Dec-21,04-Feb-22,19-Jan-22,Investing In Innovation,Beauty/Fashion,Streetwear,https://www.urbanmonkey.com/,2014,1,,Young,Mumbai,2500,200,,25,,,,,,,100,1,10000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1,1,1,1,,,1
1,GuardianGears,23,75,20-Dec-21,04-Feb-22,19-Jan-22,Investing In Innovation,Manufacturing,Motorcycle Luggage bags,https://guardiangears.in/,2018,1,1,Middle,Hyderabad,250,21,50,15,,,,,,,30,5,600,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1,1,1,1,,,1
1,ModernMyth,23,76,20-Dec-21,04-Feb-22,19-Jan-22,Investing In Innovation,Beauty/Fashion,Bags Slings Clutches Handbags Totes Laptop Bags Travel Essentials Pouches Trunks & Gifting,https://www.modernmyth.in/,2019,1,1,Young,Delhi,,14,,,,,140,,,,75,5,1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,,1,1,1,1,,,1
1,TheSassBar,24,77,20-Dec-21,04-Feb-22,20-Jan-22,A Decade Of Indian Entrepreneurship,Beauty/Fashion,Gifts Soaps,https://www.thesassbar.com/,2019,,1,Young,Mumbai,,7,65,55,,,,,,,40,8,500,1,1,50,35,,,143,2,,,,,,,,,,25,17.5,,,,,,,,,,,,,,25,17.5,,Ghazal Alagh,Ghazal Alagh,1,1,1,,1,,,1
1,KGAgrotech,24,78,20-Dec-21,04-Feb-22,20-Jan-22,A Decade Of Indian Entrepreneurship,Agriculture,Agricultural Innovations,https://www.instagram.com/jugaadu_kamlesh/,2022,2,,Young,Malegaon,0,,,,,,,,,,30,10,300,1,1,10,40,20,,25,1,,,,,,,,,,,,,,,,10,40,20,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,NuskhaKitchen,24,79,20-Dec-21,04-Feb-22,20-Jan-22,A Decade Of Indian Entrepreneurship,Food and Beverage,Homemade after delivery Foods,https://nuskhakitchen.com/,2019,1,1,Middle,Jaipur,,1.45,,,,,,,,,20,10,200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,PawsIndia,25,80,20-Dec-21,04-Feb-22,21-Jan-22,An Ocean Of Opportunities,Animal/Pets,Dog Products,https://pawsindia.com/,2016,,1,Young,Mumbai,300,20,,16,,,350,,,,50,4,1250,1,1,50,15,,,333,1,,,,,,,,,,50,15,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,SunfoxTechnologies,25,81,20-Dec-21,04-Feb-22,21-Jan-22,An Ocean Of Opportunities,Medical/Health,Portable ECG Device,https://www.sunfox.in/,2016,4,,Young,Dehradun,120,5,,,,,,,,,100,2,5000,1,1,100,6,,,1667,5,,,,20,1.2,,20,1.2,,20,1.2,,,,,20,1.2,,,,,,,,20,1.2,,Ghazal Alagh,Ghazal Alagh,1,1,1,,1,,,1
1,Alpino,25,82,20-Dec-21,04-Feb-22,21-Jan-22,An Ocean Of Opportunities,Food and Beverage,Roasted Peanut butter Products,https://alpino.store/,2016,4,,Young,Surat,,,38,,,yes,,,,,150,2,7500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,IsakFragrances,26,83,20-Dec-21,04-Feb-22,24-Jan-22,Revolutionary Ideas,Beauty/Fashion,Perfumes Fragrances,https://isakfragrances.com/,2016,,1,Young,Lucknow,,3.5,,,,,,,,,50,8,625,1,1,50,50,,,100,1,,,,,,,,,,,,,,,,50,50,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,JulaaAutomation,26,84,20-Dec-21,04-Feb-22,24-Jan-22,Revolutionary Ideas,Manufacturing,Automatic Cradle,https://www.automaticjulaa.com/,2022,3,,Middle,Ahmedabad,0,,,,,,,yes,,,50,10,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,RarePlanet,26,85,20-Dec-21,04-Feb-22,24-Jan-22,Revolutionary Ideas,Manufacturing,Handicrafts,https://rareplanet.in/,2015,2,,Middle,Kolkata,,12,,10,,,6000,,,,65,1,6500,1,1,65,3,,,2167,1,,,,65,3,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,ThekaCoffee,27,86,20-Dec-21,04-Feb-22,25-Jan-22,Investing In The Future Of India,Food and Beverage,Coffee Products,https://thekacoffee.com/,2018,1,,Young,Gandhinagar,180,4,,,,,12,,,,50,10,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,WattTechnovations,27,87,20-Dec-21,04-Feb-22,25-Jan-22,Investing In The Future Of India,Medical/Health,Ventilated PPE Kits,https://www.watttechnovations.com/,2020,1,,Young,Pune,,,,,,,,,,,0.00101,2,0,1,1,0.00101,4,,,0,4,,,,0.0002525,1,,,,,0.0002525,1,,,,,0.0002525,1,,,,,,,,0.0002525,1,,Ghazal Alagh,Ghazal Alagh,1,1,1,,1,,,1
1,AlisteTechnologies,27,88,20-Dec-21,04-Feb-22,25-Jan-22,Investing In The Future Of India,Technology/Software,Automation Solutions,https://www.alistetechnologies.com/,2020,6,,Young,Noida,63,7.5,,40,,,,,,,60,5,1200,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,InsuranceSamadhan,27,89,20-Dec-21,04-Feb-22,25-Jan-22,Investing In The Future Of India,Business Services,Insurance Solutions,https://www.insurancesamadhan.com/,2016,2,1,Middle,Noida,104,22,,,,,,,,,100,1,10000,1,1,100,4,,,2500,1,,,,,,,,,,,,,,,,100,4,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,HumpyA2,28,90,20-Dec-21,04-Feb-22,26-Jan-22,Meeting The New India Minds,Food and Beverage,Organic Milk A2 Products,https://humpyfarms.com/,2017,2,1,Middle,Pune,208,,44,,,,,,,,75,4,1875,1,1,100,15,,,667,3,,,,,,,33.33,5,,,,,,,,33.33,5,,,,,,,,33.33,5,,Ghazal Alagh,Ghazal Alagh,1,1,1,,1,,,1
1,KunafaWorld,28,91,20-Dec-21,04-Feb-22,26-Jan-22,Meeting The New India Minds,Food and Beverage,Kunafa food products,https://www.kunafaworld.com/,2018,1,1,Young,Mangalore,200,30,,30,,,,,,,90,5,1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,GoldSafeSolutions,28,92,20-Dec-21,04-Feb-22,26-Jan-22,Meeting The New India Minds,Manufacturing,Anti-Suicidal Fan Rod,https://www.goldlife.co.in/,2017,2,,Middle,Mumbai,60,,25,,,,,,,,50,5,1000,1,1,50,30,,,167,3,,,,,,,16.66,10,,,,,,,,16.66,10,,,,,,,,16.66,10,,Ghazal Alagh,Ghazal Alagh,1,1,1,,1,,,1
1,WakaoFoods,29,93,20-Dec-21,04-Feb-22,27-Jan-22,Businesses Of Tomorrow,Food and Beverage,Jackfruit Products,https://wakaofoods.com/,2021,1,,Middle,Goa,72,6,,,,,,,,,75,5,1500,1,1,75,21,,,357,3,,,,25,7,,25,7,,,,,,,,,,,,,,,,,25,7,,Ghazal Alagh,Ghazal Alagh,1,1,1,,1,,,1
1,PDDFalcon,29,94,20-Dec-21,04-Feb-22,27-Jan-22,Businesses Of Tomorrow,Manufacturing,Stainless Steel Items,https://falconproducts.co.in/,2018,1,1,Young,Gandhinagar,242,,30,,,,300,,,,75,3,2500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,PlayBoxTV,29,95,20-Dec-21,04-Feb-22,27-Jan-22,Businesses Of Tomorrow,Business Services,Streaming Platform,https://playboxtv.in/,2017,2,,Young,Mumbai,1020,87,,,,,,,,,100,3.5,2857,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ghazal Alagh,1,1,1,,1,,,1
1,Sippline,30,96,20-Dec-21,04-Feb-22,28-Jan-22,Sharks Ki Expertise,Manufacturing,Portable Glass Attachment Drinking Shields,https://www.sippline.com/,2019,1,,Middle,Pune,,,,,,,,,,,75,15,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,KabaddiAdda,30,97,20-Dec-21,04-Feb-22,28-Jan-22,Sharks Ki Expertise,Fitness/Sports/Outdoors,All-Kabaddi App,https://www.kabaddiadda.com/,2019,2,,Middle,Bangalore,250,,80,30,,,,,,,80,1,8000,1,1,80,6,,,1333,2,,,,40,3,,40,3,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,ShadesofSpring,30,98,20-Dec-21,04-Feb-22,28-Jan-22,Sharks Ki Expertise,Business Services,Flowers,https://shadesofspring.in/,2019,1,1,Young,Bangalore,900,,30,,,,,,,,300,1,30000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,Scholify,30,99,20-Dec-21,04-Feb-22,28-Jan-22,Sharks Ki Expertise,Children/Education,Scholarship Platform,https://scholifyme.com/,2018,1,,Middle,Bangalore,0,,,,,,,,,,50,7.5,667,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,Scrapshala,31,100,20-Dec-21,04-Feb-22,31-Jan-22,Entrepreneurship Ki Raah,Manufacturing,Handmade Reusable Scrap Materials,https://scrapshala.com/,2016,,2,Middle,Varanasi,27,2,,,,,,,,,50,10,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,Sabjikothi,31,101,20-Dec-21,04-Feb-22,31-Jan-22,Entrepreneurship Ki Raah,Manufacturing,Vegetables Storage SaptKrishi,https://www.saptkrishi.com/,2019,1,1,Young,Bhagalpur,0,,,,,,,,,,60,2.5,2400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,AyuRythm,31,102,20-Dec-21,04-Feb-22,31-Jan-22,Entrepreneurship Ki Raah,Medical/Health,Ayurvedic Wellness App,https://www.ayurythm.com/home/,2016,3,,Middle,Bangalore,,,,,,,,,,,75,2,3750,1,1,75,2.68,,,2799,1,,,,,,,,,,,,,75,2.68,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,Astrix,31,103,20-Dec-21,04-Feb-22,31-Jan-22,Entrepreneurship Ki Raah,Manufacturing,Smart Locks Qtouch,https://www.astrixengineering.com/,2021,1,1,Middle,Coimbatore,75,18,,,,,,,,,75,3,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,1,1,1,,,,1
1,TheaAndSid,32,104,20-Dec-21,04-Feb-22,01-Feb-22,The Road To Success,Business Services,Proposal Solutions,https://theaandsid.com/,2021,,2,Middle,Mumbai,16,10,75,30,,,,,,,80,7,1143,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,,1,1,1,,,1
1,ExperentialEtc,32,105,20-Dec-21,04-Feb-22,01-Feb-22,The Road To Success,Technology/Software,Technology layered advertisement services,https://www.experientialetc.com/,2017,2,,Middle,Mumbai,100,,,,,,,,,,200,4,5000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,,1,1,1,,,1
1,GrowFitter,32,106,20-Dec-21,04-Feb-22,01-Feb-22,The Road To Success,Technology/Software,Rewards App,https://www.growfitter.com/,2021,2,,Middle,Mumbai,170,,,,,yes,,,,,50,1,5000,1,1,50,2,,,2500,1,,,,,,,,,,,,,50,2,,,,,,,,,,,,,,,Ashneer Grover,1,,1,1,1,,,1
1,C3Med-Tech,32,107,20-Dec-21,04-Feb-22,01-Feb-22,The Road To Success,Medical/Health,Portable ophthalmic vision devices,https://c3prototypes.com/,2019,1,1,Middle,Ahmedabad,,,,,,,,,,,35,6,583,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,,1,1,1,,,1
1,ColourMeMad-CMM,33,108,20-Dec-21,04-Feb-22,02-Feb-22,Life-Changing Ideas,Beauty/Fashion,Insoles,https://yourfootdoctor.in/,2017,1,1,Middle,Mumbai,,0.66,,,,,,,,,40,10,400,1,1,40,25,,,160,1,,,,40,25,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,,1,1,1,,,1
1,Mavi's,33,109,20-Dec-21,04-Feb-22,02-Feb-22,Life-Changing Ideas,Food and Beverage,Vegan Fermented Food,https://mavispantry.com/,2018,1,1,Middle,Thane,,2,,,,,,,,,40,5,800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ashneer Grover,1,,1,1,1,,,1
1,TweekLabs,33,110,20-Dec-21,04-Feb-22,02-Feb-22,Life-Changing Ideas,Fitness/Sports/Outdoors,Sportswear,https://www.tweek-labs.com/,2019,4,,Middle,Delhi,,,,,,,,,,,40,2,2000,1,1,60,10,,,600,3,,,,,,,,,,20,3.33,,,,,20,3.33,,,,,,,,20,3.33,,Ashneer Grover,Ashneer Grover,1,,1,1,1,,,1
1,Proxgy,33,111,20-Dec-21,04-Feb-22,02-Feb-22,Life-Changing Ideas,Technology/Software,Virtual Reality,https://www.proxgy.com/,2020,2,,Middle,Delhi,,,,,,,,yes,,,35,1,3500,1,1,100,10,,,1000,2,,,,,,,,,,,,,,,,50,5,,,,,,,,50,5,,Ashneer Grover,Ashneer Grover,1,,1,1,1,,,1
1,NomadFoodProject,34,112,20-Dec-21,04-Feb-22,03-Feb-22,Scaling Ambitions,Food and Beverage,Bacon Jams Relishes,https://nomadfoodproject.com/,2019,2,,Young,"Delhi,Pune",,3,70,,,,,,,,40,10,400,1,1,40,20,,,200,4,,,,10,5,,10,5,,,,,,,,,,,,,,,,,20,10,,"Ghazal Alagh,Ashneer Grover","Ghazal Alagh,Ashneer Grover",1,1,1,1,1,,,2
1,TweeInOne,34,113,20-Dec-21,04-Feb-22,03-Feb-22,Scaling Ambitions,Beauty/Fashion,Reversible and convertible clothing,https://tweeinone.com/,2017,,1,Young,Mumbai,,,,,,,,,,,30,7.5,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghazal Alagh,Ashneer Grover",1,1,1,1,1,,,2
1,GreenProtein,34,114,20-Dec-21,04-Feb-22,03-Feb-22,Scaling Ambitions,Food and Beverage,Plant-Based Protein,https://greenprotein.co.in/,2019,1,1,Middle,Mumbai,,12,40,,,,,,,,60,2,3000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghazal Alagh,Ashneer Grover",1,1,1,1,1,,,2
1,On2Cook,34,115,20-Dec-21,04-Feb-22,03-Feb-22,Scaling Ambitions,Food and Beverage,Fastest Cooking Device,https://on2cook.com/,2022,1,,Middle,Ahmedabad,0,,,,,,,,,,100,1,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghazal Alagh,Ashneer Grover",1,1,1,1,1,,,2
1,JainShikanji,35,116,20-Dec-21,04-Feb-22,04-Feb-22,The Final Destination,Food and Beverage,Lemonade,https://jainshikanjimasala.com/,2017,1,,Middle,Modinagar,,2,,,,,,,,,40,8,500,1,1,40,30,,,133,4,,,,,,,10,7.5,,10,7.5,,10,7.5,,,,,,,,,,,10,7.5,,Ashneer Grover,"Ghazal Alagh,Ashneer Grover",1,1,1,1,1,,,2
1,Woloo,35,117,20-Dec-21,04-Feb-22,04-Feb-22,The Final Destination,Technology/Software,Washroom Finder,https://woloo.in/,2020,1,2,Middle,Mumbai,108,,,,,,,,,,50,4,1250,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghazal Alagh,Ashneer Grover",1,1,1,1,1,,,2
1,ElcareIndia,35,118,20-Dec-21,04-Feb-22,04-Feb-22,The Final Destination,Medical/Health,Carenting for Elders,https://elcare.co/,2021,2,1,Middle,Mumbai,60,,30,,,,,,,,100,2.5,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghazal Alagh,Ashneer Grover",1,1,1,1,1,,,2
1,SneaKare,36,119,20-Dec-21,04-Feb-22,04-Feb-22,Gateway To Shark Tank India,Beauty/Fashion,Shoe Sneaker kits storage crates,https://sneakare.com/,2020,1,,Young,Delhi,,7,,,,,,,,,20,5,400,1,1,21,12,,,175,3,,,,7,4,,7,4,,,,,7,4,,,,,,,,,,,,,,,,1,1,,1,1,,,
1,FrenchCrown,36,120,20-Dec-21,04-Feb-22,04-Feb-22,Gateway To Shark Tank India,Beauty/Fashion,Clothes,https://frenchcrown.in/,2017,2,,Middle,Surat,7200,,70,,,,,,,,150,0.33,45455,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,
1,StoreMyGoods,36,121,20-Dec-21,04-Feb-22,04-Feb-22,Gateway To Shark Tank India,Business Services,Storage solutions,https://storemygoods.in/,2020,2,1,Middle,Noida,100,,,,,,,,,,100,1.75,5714,1,1,50,4,50,,1250,2,,,,25,2,25,,,,,,,,,,25,2,25,,,,,,,,,,,,1,1,,1,1,,,
1,Devnagri,36,122,20-Dec-21,04-Feb-22,04-Feb-22,Gateway To Shark Tank India,Technology/Software,Translation of language content,https://devnagri.com/,2020,2,,Middle,Delhi,500,,,,,,,,,,100,1,10000,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,,
1,WitBlox,0,123,20-Dec-21,04-Feb-22,,Unseen,Manufacturing,Kids playing equipment,https://witblox.com/,2020,1,1,Middle,Mumbai,,,,,,,,,,,60,3,2000,1,1,60,10,,,600,2,,,,,,,,,,,,,,,,30,5,,,,,,,,30,5,,Ghazal Alagh,Ghazal Alagh,,,,,1,,,1
1,Kineer,0,124,20-Dec-21,04-Feb-22,,Unseen,Food and Beverage,Packaged drinking water,https://www.kineerblessed.com/,2018,1,,Middle,Pune,,2,,,,,,,,,100,10,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,PiChem,0,125,20-Dec-21,04-Feb-22,,Unseen,Manufacturing,Chemical products,http://www.pichem.in/,2021,1,,Young,Lucknow,,1.77,50,,,,,,,,40,5,800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Clensta,0,126,20-Dec-21,04-Feb-22,,Unseen,Beauty/Fashion,Waterless bathing technology products,https://clensta.com/,2017,1,,Middle,Delhi,,150,,,,,,,,,100,1,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,InfinitiInsects,0,127,20-Dec-21,04-Feb-22,,Unseen,Animal/Pets,Live insect feed for pets,https://infiniti-insects.business.site/,2016,1,1,Middle,Bangalore,,0.5,,,,,,,,,25,10,250,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,AshwaPro,0,128,20-Dec-21,04-Feb-22,,Unseen,Business Services,Outdoor cycling gym,https://ashwa.pro/,2020,1,,Middle,Jaipur,,,,,,,,,,,50,10,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Mine4Nine,0,129,20-Dec-21,04-Feb-22,,Unseen,Beauty/Fashion,Trendy maternity dresses,https://mine4nine.in/,2019,1,1,Middle,Gurgaon,260,,,,,,,,,,75,4,1875,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,StudioBeej,0,130,20-Dec-21,04-Feb-22,,Unseen,Beauty/Fashion,Sustainable leather accessories,https://studiobeej.com/,2020,,1,Middle,Mumbai,112,,,,,,,,,,75,7.5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Sattuz,0,131,20-Dec-21,04-Feb-22,,Unseen,Food and Beverage,Foods Beverages super food,https://sattuz.in/,2018,1,1,Middle,Madhubani,25,,,,,,,,,,25,5,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Scintiglo,0,132,20-Dec-21,04-Feb-22,,Unseen,Medical/Health,Diagnostic device for microalbuminuria estimation,https://cemd.in/,2021,1,,Middle,Indore,0,,,,,,,,,,75,1,7500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Glii,0,133,20-Dec-21,04-Feb-22,,Unseen,Business Services,Dating app for LGBTQ,https://www.glii.in/,2021,3,,Middle,Noida,,,,,,,,,,,40,4,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,StanleeIndia,0,134,20-Dec-21,04-Feb-22,,Unseen,Electronics,Televisions,https://www.stanleeindia.com/,2019,3,,Middle,Delhi,,,,,,,,,,,60,3,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,SpaceKidzIndia,0,135,20-Dec-21,04-Feb-22,,Unseen,Manufacturing,Small Satellites by kids,https://www.spacekidzindia.in/,2016,1,1,Middle,Chennai,,,,,,,,,,,100,2,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,UrbanNaps,0,136,20-Dec-21,04-Feb-22,,Unseen,Business Services,Smart Napping Pod,https://urbannaps.com/,2018,2,,Young,Ahmedabad,,,,,,,,,,,50,4,1250,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Gizmoswala,0,137,20-Dec-21,04-Feb-22,,Unseen,Entertainment,Sex toys and games,https://www.gizmoswala.com/,2020,2,1,Middle,Mumbai,,7,40,,,,,,,,75,5,1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ZyppElectric,0,138,20-Dec-21,04-Feb-22,,Unseen,Vehicles/Electrical Vehicles,Electrical Vehicles,https://zypp.app/,2017,1,1,Young,Gurgaon,,,,,,yes,,,,,220,1,22000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Picsniff,0,139,20-Dec-21,04-Feb-22,,Unseen,Technology/Software,Face recognition based image sharing,https://algomage.com/algoshare,2021,1,,Young,Mumbai,,,,,,,,,,,55,1,5500,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Deciwood,0,140,20-Dec-21,04-Feb-22,,Unseen,Electronics,Portable wooden Bluetooth speakers,https://deciwood.com/,2019,2,,Young,Delhi,,,,,,,,,,,50,3.5,1429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,HappyBar,0,141,20-Dec-21,04-Feb-22,,Unseen,Food and Beverage,FitSport delicious snacks,https://www.fitsport.me/,2019,2,1,Middle,Hyderabad,,29,,,,yes,,,,,60,2,3000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Tathastulive,0,142,20-Dec-21,04-Feb-22,,Unseen,Business Services,"Offer Daan, Puja and Yajna",https://www.temple.biz/,2020,2,1,Middle,Ahmedabad,,,,,,,,,,,50,10,500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,BandsandCups,0,143,20-Dec-21,04-Feb-22,,Unseen,Beauty/Fashion,Bra fitting service,https://www.bandsandcups.com/,2021,,1,Middle,Chennai,,1,60,,,,,,,,40,10,400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,MyWealthProtector,0,144,20-Dec-21,04-Feb-22,,Unseen,Business Services,Beyond Life Service,https://mywealthprotector.com/,2019,2,,Middle,Mumbai,,2,,,,,,,,,50,2.5,2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,TheIris,0,145,20-Dec-21,04-Feb-22,,Unseen,Manufacturing,Pocket Microscopes,https://www.theiris.co.in/,2019,1,1,Young,Bangalore,,,,,,,,,,,10,15,67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Canebot,0,146,20-Dec-21,04-Feb-22,,Unseen,Food and Beverage,Juice making machine,https://www.canebot.com/,2012,1,1,Middle,Pune,200,,,,,,,yes,,,100,2.5,4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,OyeDelhiOye,0,147,20-Dec-21,04-Feb-22,,Unseen,Food and Beverage,Delhi Ke Chole Kulche,,2021,2,,Middle,Delhi,,,,,,,,,,,35,10,350,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,InaliAssistiveTech,0,148,20-Dec-21,04-Feb-22,,Unseen,Medical/Health,Prosthetics,https://inalifoundation.com/,2020,2,,Young,Pune,,,,,,,,,,,50,5,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
