season_number,startup_name,episode_number,pitch_number,season_start,season_end,original_air_date,episode_title,industry,business_description,company_website,started_in,male_presenters,female_presenters,pitchers_average_age,pitchers_city,yearly_revenue,monthly_sales,gross_margin,net_margin,ebitda,cash_burn,skus,has_patents,bootstrapped,part_of_match_off,original_ask_amount,original_offered_equity,valuation_requested,received_offer,accepted_offer,total_deal_amount,total_deal_equity,total_deal_debt,debt_interest,deal_valuation,number_of_sharks_in_deal,royalty_percentage,royalty_recouped_amount,advisory_shares_equity,namita_investment_amount,namita_investment_equity,namita_debt_amount,vineeta_investment_amount,vineeta_investment_equity,vineeta_debt_amount,anupam_investment_amount,anupam_investment_equity,anupam_debt_amount,aman_investment_amount,aman_investment_equity,aman_debt_amount,peyush_investment_amount,peyush_investment_equity,peyush_debt_amount,ritesh_investment_amount,ritesh_investment_equity,ritesh_debt_amount,amit_investment_amount,amit_investment_equity,amit_debt_amount,guest_investment_amount,guest_investment_equity,guest_debt_amount,invested_guest_name,all_guest_names,namita_present,vineeta_present,anupam_present,aman_present,peyush_present,ritesh_present,amit_present,guest_present,deal_closed,investment_amount
2,Thebigbookbox Chapteronebooks,47,306,02-Jan-23,10-Mar-23,07-Mar-23,Tunnel Se Tank Tak Ka Safar,Lifestyle/Home,New Paperback And Hardcover Books,Https://Www.Thebigbookbox.Com/,2017.0,1.0,1.0,Middle,Gopalganj,140.0,,,,,Nan,,Nan,Nan,Nan,50.0,8.0,625.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,,,1.0,,False,0.0
2,Rubans,48,307,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Beauty/Fashion,Artificial Jewellery Set Online,Https://Www.Rubans.In/,2014.0,1.0,1.0,Middle,Bangalore,5100.0,,,,,Nan,,Nan,Nan,Nan,150.0,0.5,30000.0,1,1.0,100.0,1.0,50.0,12.0,10000.0,3.0,,0.0,,33.33,0.333,16.66,33.33,0.333,16.66,0.0,0.0,0.0,33.33,0.333,16.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,100.0
2,Samenotification,48,308,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Technology/Software,Parental Monitoring App,Https://Samenotification.Com/,2022.0,1.0,,Middle,"Ahmedabad,Mirzapur",,,,,,Nan,,Nan,Nan,Nan,25.0,15.0,166.6666667,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,0.0
2,Bottomlinesprays,48,309,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Lifestyle/Home,Portable Jet Spray,Https://Bottomlinesprays.Com/,2019.0,1.0,1.0,Middle,Ahmedabad,,2.0,,,,Nan,,Nan,Nan,Nan,35.0,5.0,700.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,0.0
2,Lilgoodness,48,310,02-Jan-23,10-Mar-23,08-Mar-23,"Pitchers, Investments And Businesses",Food And Beverage,Healthy Snacks,Https://Lilgoodness.Com/,2020.0,2.0,,Middle,Bangalore,,145.0,65.0,,,Yes,,Nan,Nan,Nan,100.0,1.0,10000.0,1,1.0,50.0,1.0,50.0,10.0,5000.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,50.0
2,Forevermodest,49,311,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Beauty/Fashion,Premium Muslim Women'S Clothing,Https://Forevermodest.Shop/,2021.0,,1.0,Young,Aurangabad,,4.2,,,,Nan,,Nan,Nan,Nan,20.0,10.0,200.0,1,1.0,20.0,20.0,,,100.0,4.0,,0.0,,5.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,20.0
2,Sahayatha,49,312,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Medical/Health,Smart Wheelchair With An Assistive Cleansing Device,Https://Dhanvantribiomedical.Com/,2022.0,,1.0,Young,Coimbatore,,,,,,Nan,,Yes,Nan,Nan,100.0,10.0,1000.0,1,1.0,100.0,10.0,,,1000.0,5.0,,0.0,,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,100.0
2,Wickedgud,49,313,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Food And Beverage,High Protein & Fiber Gluten Free Vegan Food,Https://Wickedgud.Com/,2021.0,3.0,,Middle,Mumbai,,,,,,Yes,,Nan,Nan,Nan,50.0,1.0,5000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,0.0
2,Maisha,49,314,02-Jan-23,10-Mar-23,09-Mar-23,Businesses Adding Value To Society,Beauty/Fashion,Handmade Cotton & Jacquard Bags,Https://Maishalifestyle.Com/,2018.0,2.0,1.0,Middle,Ahmedabad,,,,,,Nan,,Nan,Nan,Nan,75.0,3.0,2500.0,1,1.0,10.0,1.0,65.0,18.0,1000.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,65.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,10.0
2,Nishhair,50,315,02-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Beauty/Fashion,100% Human Hair Extensions,Https://Nishhair.Com/,2017.0,,1.0,Middle,Mumbai,670.0,80.0,,30.0,,Nan,,Nan,Nan,Nan,100.0,2.0,5000.0,1,1.0,100.0,2.0,,,5000.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,100.0
2,Mybyk,50,316,02-Jan-23,10-Mar-23,10-Mar-23,Season Finale With The Sharks,Vehicles/Electrical Vehicles,Iot-Enabled Bikes,Https://Mybyk.In/,2014.0,1.0,,Middle,Ahmedabad,,,,,,Yes,,Nan,Nan,Nan,200.0,1.0,20000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,1.0,,False,0.0
2,Godesi,51,317,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Food And Beverage,Handmade Lollipops,Https://Godesi.In/,2016.0,1.0,1.0,Middle,Bangalore,,270.0,,,,Yes,,Nan,Nan,Nan,90.0,0.5,18000.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,False,0.0
2,Tac,51,318,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Beauty/Fashion,"Ayurveda Co For Glowing Skin, Makeup & Open Pores",Https://Theayurvedaco.Com/,2013.0,1.0,1.0,Middle,Mumbai,,,,,,Yes,,Nan,Nan,Nan,150.0,0.5,30000.0,1,1.0,81.0,1.0,69.0,12.0,8100.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.5,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,0.5,34.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,False,81.0
2,Naara-Aaba,51,319,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Liquor/Alcohol,Pears And Plum Wine,Https://Www.Naaraaaba.Com/,2017.0,1.0,1.0,Middle,Ziro,,,50.0,18.0,,Nan,,Nan,Nan,Nan,75.0,2.5,3000.0,1,1.0,50.0,5.0,25.0,10.0,1000.0,2.0,,0.0,,0.0,0.0,0.0,25.0,2.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.5,12.5,Vikas D Nahar,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,False,50.0
2,Stylobug,51,320,02-Jan-23,10-Mar-23,10-Mar-23,Gateway To Shark Tank India,Beauty/Fashion,Girls Dresses Online,Https://Stylobug.Com/,2017.0,1.0,1.0,Middle,Delhi,1400.0,46.0,,18.0,,Nan,,Nan,Nan,Nan,80.0,2.0,4000.0,1,1.0,80.0,10.0,,,800.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,Nan,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,False,80.0
2,Zenonco,0,321,02-Jan-23,10-Mar-23,Nan,Unseen,Medical/Health,Saving Lives From Cancer,Https://Zenonco.Io/,2019.0,1.0,1.0,Middle,Jodhpur,,21.0,,,,Yes,,Nan,Nan,Nan,100.0,1.0,10000.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Vikas D Nahar,1.0,1.0,,1.0,,,1.0,1.0,False,0.0
3,Honesthome,1,322,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better And Smarter,Green/Cleantech,Eco Friendly Products,Https://Honesthome.In/,2019.0,1.0,,Middle,Dhampur,1400.0,142.0,,5.0,,Nan,,Nan,Nan,Nan,100.0,2.0,5000.0,1,1.0,100.0,3.0,,,3333.333333,1.0,1.0,150.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,,,1.0,,False,100.0
3,Adilqadri,1,323,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better And Smarter,Beauty/Fashion,Perfumes And Attar,Https://Www.Adilqadri.Com/,2020.0,1.0,,Young,Bilimora,2070.0,600.0,70.0,,,Yes,,Nan,Nan,Nan,100.0,0.5,20000.0,1,1.0,100.0,1.0,,,10000.0,1.0,1.0,100.0,,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,,,1.0,,False,100.0
3,Consciouschemist,1,324,22-Jan-24,31-Mar-24,22-Jan-24,Bigger Better And Smarter,Beauty/Fashion,Skincare Products,Https://Consciouschemist.Com/,2020.0,2.0,,Middle,Jaipur,450.0,85.0,,,,Nan,,Nan,Nan,Nan,60.0,2.0,3000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,,,1.0,,False,0.0
3,Thecinnamonkitchen,2,325,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Food And Beverage,Plant-Based Healthy Snacks,Https://Cinnamon.Kitchen/,2019.0,,1.0,Middle,Chandigarh,82.0,,,,,Nan,,Nan,Nan,Nan,60.0,2.0,3000.0,1,1.0,60.0,5.0,,,1200.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,False,60.0
3,Wtfgyms,2,326,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Business Services,Gyms Service,Https://Wtfup.Me/,2021.0,1.0,1.0,Middle,Noida,,65.0,,,,Nan,,Nan,Nan,Nan,100.0,2.0,5000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
3,Intervue,2,327,22-Jan-24,31-Mar-24,23-Jan-24,An Entrepreneurial Showcase,Technology/Software,Conducts Technical Interviews Online,Https://Www.Intervue.Io/,2020.0,2.0,,Young,"Ludhiana,Ghaziabad",870.0,,,,,Nan,,Nan,Nan,Nan,150.0,1.0,15000.0,1,1.0,150.0,2.0,,,7500.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,False,150.0
3,Rodbez,3,328,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Vehicles/Electrical Vehicles,Taxi-Service For Bihar,Https://Rodbez.In/,2022.0,2.0,,Middle,Saharsa,,6.0,,,,Yes,,Nan,Nan,Nan,50.0,5.0,1000.0,1,1.0,20.0,5.0,30.0,12.0,400.0,2.0,,0.0,,0.0,0.0,0.0,10.0,2.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,,1.0,1.0,1.0,1.0,1.0,,,False,20.0
3,Blix,3,329,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Technology/Software,Robotics Toys,Https://Blix.In/,2021.0,1.0,,Middle,Mumbai,400.0,36.0,50.0,,,Nan,,Nan,Nan,Nan,80.0,2.0,4000.0,1,1.0,80.0,4.0,,,2000.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,,1.0,1.0,1.0,1.0,1.0,,,False,80.0
3,Homversity,3,330,22-Jan-24,31-Mar-24,24-Jan-24,Quest For Investment,Technology/Software,Digital Student Housing App,Https://Www.Homversity.Com/,2022.0,1.0,,Young,Ahmedabad,,100.0,,,,Yes,,Nan,Nan,Nan,65.0,2.0,3250.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,,1.0,1.0,1.0,1.0,1.0,,,False,0.0
3,Turms,4,331,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Beauty/Fashion,Intelligent Clothing,Https://Urturms.Com/,2022.0,1.0,,Old,Bangalore,70.0,86.0,,,,Nan,,Nan,Nan,Nan,120.0,2.0,6000.0,1,1.0,120.0,4.0,,,3000.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,4.0,0.0,Azhar Iqubal,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,False,120.0
3,Mintree,4,332,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Beauty/Fashion,Skincare Products,Https://Mintree.Us/,2018.0,,1.0,Middle,Nagpur,900.0,,,,,Nan,,Nan,Nan,Nan,90.0,1.0,9000.0,1,1.0,90.0,1.5,,,6000.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.75,0.0,Azhar Iqubal,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,False,90.0
3,80Wash,4,333,22-Jan-24,31-Mar-24,25-Jan-24,Smart Solutions For A Smarter India,Manufacturing,Waterless Washing Machine,Https://80Wash.Com/,2021.0,3.0,,Middle,Chandigarh,,,,,,Nan,,Yes,Nan,Nan,100.0,2.5,4000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Azhar Iqubal,,1.0,1.0,1.0,1.0,,,1.0,False,0.0
3,Dilfoods,5,334,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Food And Beverage,Virtual Restaurant Service,Https://Dilfoods.In/,2022.0,,1.0,Middle,Ranchi,700.0,,,,,Nan,,Nan,Nan,Nan,50.0,0.5,10000.0,1,1.0,200.0,2.67,,,7490.636704,4.0,,0.0,,0.0,0.0,0.0,50.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.667,0.0,50.0,0.6675,0.0,0.0,0.0,0.0,50.0,0.6675,0.0,Radhika Gupta,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,False,200.0
3,Aikavach/Panoplia,5,335,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Technology/Software,Online Security App,Https://Kavach.Co.In/,2023.0,,1.0,Middle,Hyderabad,,,,,,Nan,,Yes,Nan,Nan,50.0,1.25,4000.0,1,1.0,100.0,2.5,,,4000.0,2.0,,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.25,0.0,50.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,False,100.0
3,Bartisans,5,336,22-Jan-24,31-Mar-24,26-Jan-24,Innovative Ventures Vie For Sharks' Favour,Liquor/Alcohol,Cocktail Mocktail Mixers,Https://Www.Bartisans.In/,2021.0,1.0,1.0,Middle,Mumbai,143.0,35.0,70.0,,,Yes,,Nan,Nan,Nan,100.0,2.5,4000.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Radhika Gupta,,1.0,,1.0,1.0,1.0,,1.0,False,0.0
3,Aretto,6,337,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Manufacturing,Expandable Shoes For Kids,Https://Wearetto.Com/,2020.0,1.0,,Middle,Pune,700.0,60.0,57.0,,,Yes,5.0,Yes,Nan,Nan,80.0,1.0,8000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,0.0
3,Kalakaram,6,338,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Manufacturing,"Unique, Creative And Exciting Diy Kits For All Ages",Https://Kalakaram.Com/,2022.0,1.0,,Middle,Gurgaon,500.0,50.0,,23.0,,Nan,,Nan,Nan,Nan,50.0,2.5,2000.0,1,1.0,60.0,6.0,,,,3.0,,0.0,,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,60.0
3,Nabhisutra,6,339,22-Jan-24,31-Mar-24,29-Jan-24,Nurturing The Spirit Of Entrepreneurship,Beauty/Fashion,Navel Ayurvedic Oils Online,Https://Nabhisutra.Com/,2019.0,1.0,1.0,Middle,Vadodara,450.0,50.0,,8.0,,Nan,,Nan,Nan,Nan,60.0,3.0,2000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,1.0,1.0,1.0,1.0,1.0,,,,False,0.0
3,Zorko,7,340,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Food And Beverage,Quick Service Restaurant,Https://Zorko.In/,2021.0,2.0,,Young,Surat,3000.0,240.0,40.0,20.0,,Nan,,Nan,Nan,Nan,150.0,1.0,15000.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,,1.0,1.0,1.0,1.0,1.0,,,False,0.0
3,Tramboo,7,341,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Fitness/Sports/Outdoors,Kashmir Willow Bats,Https://Tramboosports.Com/,2021.0,2.0,,Young,Srinagar,600.0,18.0,,25.0,,Nan,,Nan,Nan,Nan,30.0,3.0,1000.0,1,1.0,30.0,4.0,,,750.0,2.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,,1.0,1.0,1.0,1.0,1.0,,,False,30.0
3,Wehear,7,342,22-Jan-24,31-Mar-24,30-Jan-24,Diverse Ventures Compete For Sharks' Attention,Medical/Health,Hearing Solutions,Https://Wehear.In/,2017.0,2.0,,Middle,Ahmedabad,282.0,93.0,,,,Nan,,Yes,Nan,Nan,250.0,1.0,25000.0,1,1.0,250.0,1.0,,,25000.0,1.0,,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Nan,,1.0,1.0,1.0,1.0,1.0,,,False,250.0
3,Tiggle,8,343,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Food And Beverage,Chocolate Mixes,Https://Thetiggle.Com/,2020.0,,1.0,Young,Agra,150.0,12.0,,,,Nan,,Nan,Nan,Nan,50.0,5.0,1000.0,1,1.0,50.0,20.0,,,250.0,2.0,2.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,Nan,Azhar Iqubal,1.0,,1.0,,1.0,,1.0,1.0,False,50.0
3,Wyldcard,8,344,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Technology/Software,Customer As Infulencer,Https://Www.Getwyld.In/,2023.0,3.0,,Middle,Mumbai,,,,,,Yes,,Nan,Nan,Nan,50.0,0.5,10000.0,1,1.0,75.0,1.5,,,5000.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Azhar Iqubal,1.0,,1.0,,1.0,,1.0,1.0,False,75.0
3,Upliance.Ai,8,345,22-Jan-24,31-Mar-24,31-Jan-24,Entrepreneurial Innovation,Lifestyle/Home,Smart Cooker,Upliance.Ai,2021.0,2.0,,Middle,Bangalore,,,,,,Yes,,Yes,Nan,Nan,100.0,1.0,10000.0,1,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Azhar Iqubal,1.0,,1.0,,1.0,,1.0,1.0,False,0.0
3,Pizzagalleria,9,346,22-Jan-24,31-Mar-24,01-Feb-24,Entrepreneurial Brilliance,Food And Beverage,100% Veg Pizza,Https://Pizzagalleria.In/,2015.0,2.0,,Middle,Gohana,115.0,,,15.0,,Nan,,Nan,Nan,Nan,100.0,2.0,5000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
3,Aicars,9,347,22-Jan-24,31-Mar-24,01-Feb-24,Entrepreneurial Brilliance,Vehicles/Electrical Vehicles,Hydrogen Powered Ai Car,Https://Aicars.In/,2021.0,1.0,,Young,Yavatmal,,,,,,Nan,,Nan,Nan,Nan,200.0,4.0,5000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
3,Rooftopapp,9,348,22-Jan-24,31-Mar-24,01-Feb-24,Entrepreneurial Brilliance,Technology/Software,Art Learning Platform,Https://Rooftopapp.Com/,2019.0,1.0,,Middle,Mumbai,,,,,,Yes,,Nan,Nan,Nan,200.0,4.0,5000.0,0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Deepinder Goyal,1.0,1.0,1.0,1.0,,,,1.0,False,0.0
